game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2023_03_CHI_KC,2023,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,520,6.2,19.73212728735835,0.3619258403778076,1.2439402103424073,0,0,-1.0,0.16129032258064516,13.0,draftkings
2023_03_CHI_KC,2023,03,ML_AVG_DISAGREEMENT,AVG,4-8,away,520,6.2,7.352663797102524,0.23813120547524935,0.476413473946546,0,0,-1.0,0.16129032258064516,13.0,draftkings
2023_03_CHI_KC,2023,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,520,6.2,7.352663797102524,0.23813120547524935,0.476413473946546,0,0,-1.0,0.16129032258064516,13.0,draftkings
2023_03_DAL_ARI,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,home,490,5.9,11.271791790069447,0.27935613779127916,0.648201212968547,1,0,4.9,0.1694915254237288,12.5,fanduel
2023_03_DAL_ARI,2023,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,home,490,5.9,11.271791790069447,0.27935613779127916,0.648201212968547,1,0,4.9,0.1694915254237288,12.5,fanduel
2023_03_DAL_ARI,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,home,490,5.9,27.225053853035952,0.4388887584209442,1.589443674683571,1,0,4.9,0.1694915254237288,12.5,fanduel
2023_03_DAL_ARI,2023,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,home,490,5.9,27.225053853035952,0.4388887584209442,1.589443674683571,1,0,4.9,0.1694915254237288,12.5,fanduel
2023_03_DAL_ARI,2023,03,ML_AVG_DISAGREEMENT,AVG,12+,home,490,5.9,19.2484228215527,0.3591224481061117,1.1188224438260592,1,0,4.9,0.1694915254237288,12.5,fanduel
2023_03_DAL_ARI,2023,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,home,490,5.9,19.2484228215527,0.3591224481061117,1.1188224438260592,1,0,4.9,0.1694915254237288,12.5,fanduel
2023_03_DAL_ARI,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,home,490,5.9,19.2484228215527,0.3591224481061117,1.1188224438260592,1,0,4.9,0.1694915254237288,12.5,fanduel
